year,quarter,flight_date,month,day_of_month,day_of_week,carrier_code,carrier_name,origin,origin_city,dest,dest_city,dep_time,dep_delay,dep_delay_15,arr_time,arr_delay,arr_delay_15,crs_elapsed_time,actual_elapsed_time,air_time,distance
2024,2,2024-05-22,5,22,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1810,15,1,1956,11,0,110,106,67,431
2024,2,2024-05-23,5,23,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1759,4,0,1956,11,0,110,117,68,431
2024,2,2024-05-24,5,24,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1918,83,1,2117,92,1,110,119,76,431
2024,2,2024-05-26,5,26,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1750,-5,0,1942,-3,0,110,112,71,431
2024,2,2024-05-27,5,27,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1947,112,1,2120,95,1,110,93,65,431
2024,2,2024-05-28,5,28,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1826,31,1,2003,18,1,110,97,63,431
2024,2,2024-05-30,5,30,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1750,-5,0,1920,-25,0,110,90,63,431
2024,2,2024-05-31,5,31,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1757,2,0,1933,-12,0,110,96,69,431
2024,2,2024-05-01,5,1,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN",0715,-5,0,0759,-14,0,113,104,68,442
2024,2,2024-05-02,5,2,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN",0715,-5,0,0751,-24,0,115,96,70,442
2024,2,2024-05-03,5,3,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN",0719,-1,0,0802,-13,0,115,103,68,442
2024,2,2024-05-04,5,4,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN",0718,-2,0,0757,-18,0,115,99,72,442
2024,2,2024-05-05,5,5,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN",0712,-8,0,0748,-27,0,115,96,69,442
2024,2,2024-05-06,5,6,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",BNA,"Nashville, TN",1042,202,1,1117,182,1,115,95,74,442
2024,2,2024-05-07,5,7,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1135,10,0,1320,11,0,104,105,69,427
2024,2,2024-05-08,5,8,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1143,18,1,1327,18,1,104,104,75,427
2024,2,2024-05-09,5,9,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1133,8,0,1308,-1,0,104,95,66,427
2024,2,2024-05-10,5,10,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1148,23,1,1333,24,1,104,105,65,427
2024,2,2024-05-11,5,11,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1137,12,0,1309,-1,0,105,92,70,427
2024,2,2024-05-12,5,12,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1131,6,0,1318,9,0,104,107,76,427
2024,2,2024-05-13,5,13,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1117,-8,0,1259,-10,0,104,102,75,427
2024,2,2024-05-14,5,14,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1123,-2,0,1254,-15,0,104,91,64,427
2024,2,2024-05-15,5,15,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1125,0,0,1314,5,0,104,109,68,427
2024,2,2024-05-16,5,16,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1125,0,0,1259,-10,0,104,94,66,427
2024,2,2024-05-17,5,17,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1128,3,0,1258,-11,0,104,90,63,427
2024,2,2024-05-18,5,18,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1116,-9,0,1256,-14,0,105,100,68,427
2024,2,2024-05-19,5,19,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1127,2,0,1259,-10,0,104,92,68,427
2024,2,2024-05-20,5,20,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1116,-9,0,1242,-27,0,104,86,69,427
2024,2,2024-05-21,5,21,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1125,0,0,1254,-15,0,104,89,66,427
2024,2,2024-05-22,5,22,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1136,11,0,1306,-3,0,104,90,65,427
2024,2,2024-05-23,5,23,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1512,227,1,1746,277,1,104,154,69,427
2024,2,2024-05-24,5,24,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1251,86,1,1451,102,1,104,120,71,427
2024,2,2024-05-25,5,25,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1228,63,1,1418,68,1,105,110,71,427
2024,2,2024-05-26,5,26,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1125,0,0,1316,7,0,104,111,79,427
2024,2,2024-05-27,5,27,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1259,94,1,1438,89,1,104,99,71,427
2024,2,2024-05-28,5,28,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1310,105,1,1458,109,1,104,108,69,427
2024,2,2024-05-29,5,29,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1127,2,0,1300,-9,0,104,93,69,427
2024,2,2024-05-30,5,30,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1129,4,0,1305,-4,0,104,96,63,427
2024,2,2024-05-31,5,31,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1124,-1,0,1257,-12,0,104,93,69,427
2024,2,2024-05-01,5,1,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1211,-5,0,1421,12,0,113,130,72,427
2024,2,2024-05-02,5,2,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1214,0,0,1419,10,0,115,125,78,427
2024,2,2024-05-03,5,3,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1224,10,0,1432,23,1,115,128,76,427
2024,2,2024-05-04,5,4,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1213,-1,0,1354,-15,0,115,101,64,427
2024,2,2024-05-05,5,5,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1225,11,0,1406,-3,0,115,101,73,427
2024,2,2024-05-06,5,6,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1217,3,0,1414,5,0,115,117,71,427
2024,2,2024-05-07,5,7,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1237,23,1,1417,17,1,106,100,74,416
2024,2,2024-05-08,5,8,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1230,16,1,1404,4,0,106,94,70,416
2024,2,2024-05-09,5,9,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1210,-4,0,1407,7,0,106,117,66,416
2024,2,2024-05-10,5,10,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1253,39,1,1431,31,1,106,98,62,416
2024,2,2024-05-11,5,11,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1209,-5,0,1346,-14,0,106,97,59,416
2024,2,2024-05-12,5,12,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1209,-5,0,1347,-13,0,106,98,74,416
2024,2,2024-05-13,5,13,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1206,-8,0,1352,-8,0,106,106,74,416
2024,2,2024-05-14,5,14,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1209,-5,0,1346,-14,0,106,97,71,416
2024,2,2024-05-15,5,15,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1225,11,0,1356,-4,0,106,91,66,416
2024,2,2024-05-16,5,16,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1209,-5,0,1344,-16,0,106,95,68,416
2024,2,2024-05-17,5,17,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1210,-4,0,1343,-17,0,106,93,63,416
2024,2,2024-05-18,5,18,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1205,-9,0,1338,-22,0,106,93,65,416
2024,2,2024-05-19,5,19,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1207,-7,0,1333,-27,0,106,86,64,416
2024,2,2024-05-20,5,20,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1213,-1,0,1407,7,0,106,114,95,416
2024,2,2024-05-21,5,21,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1207,-7,0,1348,-12,0,106,101,68,416
2024,2,2024-05-22,5,22,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1217,3,0,1407,7,0,106,110,70,416
2024,2,2024-05-23,5,23,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1234,20,1,1422,22,1,106,108,71,416
2024,2,2024-05-24,5,24,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1210,-4,0,1340,-20,0,106,90,70,416
2024,2,2024-05-25,5,25,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1206,-8,0,1334,-26,0,106,88,68,416
2024,2,2024-05-26,5,26,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1206,-8,0,1350,-10,0,106,104,69,416
2024,2,2024-05-28,5,28,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1328,74,1,1449,49,1,106,81,63,416
2024,2,2024-05-29,5,29,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1213,-1,0,1348,-12,0,106,95,63,416
2024,2,2024-05-30,5,30,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1214,0,0,1337,-23,0,106,83,58,416
2024,2,2024-05-31,5,31,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1212,-2,0,1404,4,0,106,112,70,416
2024,2,2024-05-01,5,1,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1104,-5,0,1237,-16,0,104,93,67,431
2024,2,2024-05-02,5,2,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1208,59,1,1346,51,1,106,98,69,431
2024,2,2024-05-03,5,3,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1105,-4,0,1235,-20,0,106,90,64,431
2024,2,2024-05-04,5,4,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1057,-10,0,1215,-35,0,103,78,60,431
2024,2,2024-05-05,5,5,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1108,-1,0,1232,-23,0,106,84,67,431
2024,2,2024-05-06,5,6,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1106,-3,0,1235,-20,0,106,89,67,431
2024,2,2024-05-07,5,7,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1441,-3,0,1700,30,1,106,139,70,431
2024,2,2024-05-08,5,8,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1442,-2,0,1629,-1,0,106,107,71,431
2024,2,2024-05-09,5,9,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1434,-10,0,1610,-20,0,106,96,65,431
2024,2,2024-05-10,5,10,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1444,0,0,1629,-1,0,106,105,60,431
2024,2,2024-05-11,5,11,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1436,-8,0,1605,-25,0,106,89,65,431
2024,2,2024-05-13,5,13,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1439,-5,0,1634,4,0,106,115,70,431
2024,2,2024-05-14,5,14,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1447,3,0,1614,-16,0,106,87,64,431
2024,2,2024-05-15,5,15,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1550,66,1,1739,69,1,106,109,71,431
2024,2,2024-05-16,5,16,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1457,13,0,1644,14,0,106,107,71,431
2024,2,2024-05-17,5,17,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1440,-4,0,1606,-24,0,106,86,61,431
2024,2,2024-05-18,5,18,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1439,-5,0,1601,-29,0,106,82,61,431
2024,2,2024-05-20,5,20,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1439,-5,0,1632,2,0,106,113,70,431
2024,2,2024-05-21,5,21,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1439,-5,0,1626,-4,0,106,107,72,431
2024,2,2024-05-22,5,22,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1443,-1,0,1646,16,1,106,123,64,431
2024,2,2024-05-23,5,23,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0806,1042,1,0928,1018,1,106,82,61,431
2024,2,2024-05-24,5,24,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1441,-3,0,1623,-7,0,106,102,71,431
2024,2,2024-05-25,5,25,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1439,-5,0,1615,-15,0,106,96,68,431
2024,2,2024-05-26,5,26,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1439,-5,0,1614,-16,0,106,95,72,431
2024,2,2024-05-28,5,28,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1509,25,1,1658,28,1,106,109,66,431
2024,2,2024-05-29,5,29,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1440,-4,0,1601,-29,0,106,81,62,431
2024,2,2024-05-30,5,30,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1528,44,1,1647,17,1,106,79,59,431
2024,2,2024-05-31,5,31,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1439,-5,0,1617,-13,0,106,98,68,431
2024,2,2024-05-01,5,1,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1401,421,1,1555,432,1,103,114,65,416
2024,2,2024-05-02,5,2,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",0659,-1,0,0835,-9,0,104,96,70,416
2024,2,2024-05-03,5,3,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",0655,-5,0,0819,-25,0,104,84,61,416
2024,2,2024-05-06,5,6,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",0715,15,1,0850,6,0,104,95,69,416
2024,2,2024-05-07,5,7,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1056,-3,0,1249,6,0,104,113,64,431
2024,2,2024-05-08,5,8,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1155,56,1,1323,40,1,104,88,66,431
2024,2,2024-05-09,5,9,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1053,-6,0,1220,-23,0,104,87,60,431
2024,2,2024-05-10,5,10,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1051,-8,0,1229,-14,0,104,98,59,431
2024,2,2024-05-11,5,11,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1045,-5,0,1205,-29,0,104,80,61,431
2024,2,2024-05-12,5,12,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1040,-10,0,1230,-4,0,104,110,70,431
2024,2,2024-05-13,5,13,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1053,-6,0,1249,6,0,104,116,74,431
2024,2,2024-05-14,5,14,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1054,-5,0,1235,-8,0,104,101,63,431
2024,2,2024-05-15,5,15,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1052,-7,0,1222,-21,0,104,90,63,431
2024,2,2024-05-16,5,16,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1056,-3,0,1244,1,0,104,108,71,431
2024,2,2024-05-17,5,17,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1052,-7,0,1221,-22,0,104,89,63,431
2024,2,2024-05-18,5,18,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1045,-5,0,1213,-21,0,104,88,62,431
2024,2,2024-05-19,5,19,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1043,-7,0,1208,-26,0,104,85,62,431
2024,2,2024-05-20,5,20,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1056,-3,0,1226,-17,0,104,90,71,431
2024,2,2024-05-21,5,21,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1054,-5,0,1236,-7,0,104,102,66,431
2024,2,2024-05-22,5,22,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1047,-12,0,1228,-15,0,104,101,70,431
2024,2,2024-05-23,5,23,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1517,267,1,1721,287,1,104,124,65,431
2024,2,2024-05-24,5,24,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1053,3,0,1224,-10,0,104,91,65,431
2024,2,2024-05-25,5,25,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1050,0,0,1222,-12,0,104,92,65,431
2024,2,2024-05-27,5,27,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1035,-10,0,1207,-22,0,104,92,69,431
2024,2,2024-05-28,5,28,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1132,47,1,1258,29,1,104,86,64,431
2024,2,2024-05-29,5,29,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1041,-4,0,1214,-15,0,104,93,66,431
2024,2,2024-05-30,5,30,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1045,0,0,1209,-20,0,104,84,61,431
2024,2,2024-05-31,5,31,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1041,-4,0,1209,-20,0,104,88,72,431
2024,2,2024-05-07,5,7,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1219,-5,0,1347,-28,0,111,88,64,431
2024,2,2024-05-08,5,8,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1247,23,1,1424,9,0,111,97,68,431
2024,2,2024-05-09,5,9,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1234,10,0,1358,-17,0,111,84,59,431
2024,2,2024-05-10,5,10,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1226,2,0,1356,-19,0,111,90,64,431
2024,2,2024-05-12,5,12,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1233,9,0,1417,2,0,111,104,72,431
2024,2,2024-05-13,5,13,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1223,-1,0,1411,-4,0,111,108,69,431
2024,2,2024-05-14,5,14,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1232,8,0,1357,-18,0,111,85,63,431
2024,2,2024-05-15,5,15,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1240,16,1,1420,5,0,111,100,69,431
2024,2,2024-05-16,5,16,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1346,82,1,1545,90,1,111,119,72,431
2024,2,2024-05-17,5,17,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1215,-9,0,1351,-24,0,111,96,63,431
2024,2,2024-05-19,5,19,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1324,60,1,1515,60,1,111,111,67,431
2024,2,2024-05-20,5,20,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1218,-6,0,1358,-17,0,111,100,72,431
2024,2,2024-05-21,5,21,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1221,-3,0,1354,-21,0,111,93,68,431
2024,2,2024-05-22,5,22,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1220,-4,0,1353,-22,0,111,93,65,431
2024,2,2024-05-24,5,24,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1241,17,1,1432,17,1,111,111,70,431
2024,2,2024-05-26,5,26,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1219,-5,0,1355,-20,0,111,96,70,431
2024,2,2024-05-27,5,27,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1326,62,1,1513,58,1,111,107,64,431
2024,2,2024-05-28,5,28,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1220,-4,0,1354,-21,0,111,94,62,431
2024,2,2024-05-29,5,29,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1302,38,1,1424,9,0,111,82,62,431
2024,2,2024-05-30,5,30,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1221,-3,0,1345,-30,0,111,84,62,431
2024,2,2024-05-31,5,31,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1224,0,0,1408,-7,0,111,104,70,431
2024,2,2024-05-07,5,7,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1535,-4,0,1720,-10,0,111,105,68,427
2024,2,2024-05-08,5,8,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1854,195,1,2047,197,1,111,113,80,427
2024,2,2024-05-09,5,9,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1537,-2,0,1702,-28,0,111,85,64,427
2024,2,2024-05-10,5,10,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1601,22,1,1742,12,0,111,101,66,427
2024,2,2024-05-11,5,11,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1531,-8,0,1709,-21,0,111,98,65,427
2024,2,2024-05-12,5,12,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1534,-5,0,1718,-12,0,111,104,70,427
2024,2,2024-05-13,5,13,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1537,-2,0,1718,-12,0,111,101,74,427
2024,2,2024-05-14,5,14,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1535,-4,0,1709,-21,0,111,94,65,427
2024,2,2024-05-15,5,15,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1532,-7,0,1718,-12,0,111,106,67,427
2024,2,2024-05-16,5,16,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1538,-1,0,1717,-13,0,111,99,69,427
2024,2,2024-05-17,5,17,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1540,1,0,1708,-22,0,111,88,66,427
2024,2,2024-05-18,5,18,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1531,-8,0,1728,-2,0,111,117,74,427
2024,2,2024-05-19,5,19,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1534,-5,0,1705,-25,0,111,91,68,427
2024,2,2024-05-20,5,20,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1534,-5,0,1705,-25,0,111,91,68,427
2024,2,2024-05-21,5,21,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1536,-3,0,1716,-14,0,111,100,68,427
2024,2,2024-05-22,5,22,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1540,1,0,1721,-9,0,111,101,69,427
